THEYDECLINESELLPROV_SETUP;Äåğæàâà îòêàçûâàåòñÿ ïğîäàòü íàì ïğîâèíöèş;Lorsque votre offre de vente d'une province est refusée. ;Wenn unser Angebot, eine Provinz zu verkaufen, abgelehnt wird.;Kiedy Twoja propozycja sprzeda¿y prowincji zostaje odrzucona.;Cuando rehúsen nuestra oferta de vender una provincia.;Se la nostra offerta di vendere una provincia viene rifiutata.;Ha nem fogadják el a provincia eladására tett ajánlatunkat;Kdy je odmítnuta naše nabídka na prodej provincie.;;;;;;x
THEYDECLINESELLPROV_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;;;;;;x
THEYDECLINESELLPROV_1;Ïğîäàæà îòìåíÿåòñÿ!;Vente refusée;Verkauf abgelehnt;Sprzeda¿ odrzucona;Venta rehusada;Vendita rifiutata;Az eladás visszautasítva;Nabídka odmítnuta;;;;;;x
THEYDECLINESELLPROV_2;$MONARCHTITLE$, äåğæàâà $RECIPIENT$;$MONARCHTITLE$ : $RECIPIENT$ a;$MONARCHTITLE$, $RECIPIENT$ haben;$MONARCHTITLE$, pañstwo $RECIPIENT$ ;$MONARCHTITLE$, $RECIPIENT$ ha;$MONARCHTITLE$, $RECIPIENT$ ha;$RECIPIENT$ ;$MONARCHTITLE$, $RECIPIENT$;;;;;;x
THEYDECLINESELLPROV_3;îòêàçàëàñü êóïèòü;refusé notre offre;hat unser Angebot ausgeschlagen;odrzuci³o nasz¹ propozycjê;rechazado nuestra oferta;ha rifiutato la nostra offerta;visszautasította nagylelkû;odmítl naši nabídku;;;;;;x
THEYDECLINESELLPROV_4;ó íàñ îòëè÷íóş ïğîâèíöèş;de vente de l'excellente province de;bezüglich des Verkaufs der hervorragenden Provinz;sprzeda¿y bogatej prowincji:;de vender la excelente provincia de;di vendere l'eccellente provincia di;ajánlatunkat. Meg szerettük volna venni tõle;na prodej vynikající provincie;;;;;;x
THEYDECLINESELLPROV_5;$PROVINCE$.;$PROVINCE$;$PROVINCE$;$PROVINCE$;$PROVINCE$.;$PROVINCE$;$PROVINCE$ tartományt;$PROVINCE$;;;;;;x
THEYDECLINESELLPROV_6;*;*;*;*;*;*;*;*;;;;;;x
THEYDECLINESELLPROV_LOG;Äåğæàâà $RECIPIENT$ îòêàçàëàñü êóïèòü ó íàñ ïğîâèíöèş $PROV$.;$RECIPIENT$ a refusé notre offre de vente de $PROV$;$RECIPIENT$ schlug unser Angebot aus, $PROV$ zu verkaufen.;$RECIPIENT$ odrzuca nasz¹ ofertê sprzeda¿y prowincji $PROV$;$RECIPIENT$ ha rechazado nuestra oferta de vender $PROV$.;$RECIPIENT$ ha rifiutato la nostra offerta di vendere $PROV$;$RECIPIENT$ nem adja el $PROV$ tartományát.;$RECIPIENT$ odmítl naši nabídku na prodej $PROV$;;;;;;x
THEYDECLINESELLPROV_BTN1;ÎÊ;Ok;OK;OK;Aceptar;OK;OK;OK;;;;;;x
THEYDECLINESELLPROV_BTN2;ÎÊ;Ok;OK;OK;Aceptar;OK;OK;OK;;;;;;x
THEYDECLINESELLPROV_BTN3;Ïåğåéòè;Voir;Goto;IdŸ do;Ir allí;Andare;Menj ide;Pøejít na;;;;;;x
THEYDECLINESELLPROV_MAP;*;*;*;*;*;*;*;*;;;;;;x
CANCELWARSUBDESC;Âû óâåğåíû, ÷òî õîòèòå îòìåíèòü âîåííûå ñóáñèäèè, êîòîğûå ìû ïğåäîñòàâëÿåì äåğæàâå $COUNTRY$? Ìû áîëüøå íå áóäåì åæåìåñÿ÷íî ïåğå÷èñëÿòü èì äåíüãè.;Êtes-vous sûr de souhaiter annuler les subsides de guerre offerts à $COUNTRY$ ? Ceci stoppera le don d'or mensuel que nous leur fournissons.;Wollen Sie wirklich die Kriegssubventionen  an $COUNTRY$ stornieren? Dies wird ihnen ab sofort das Gold verweigern, das wir ihnen monatlich geben.;Jesteœ pewien, ¿e chcesz anulowaæ subsydia wojenne dla pañstwa $COUNTRY$? W ten sposób przestaniesz comiesiêcznie przekazywaæ mu z³oto.;¿Seguro que queréis cancelar los subsidios de guerra que le enviamos a $COUNTRY$? Con ello dejaremos de enviarles el oro que actualmente les damos cada mes.;Sei sicuro di voler annullare i sussidi di guerra dati a $COUNTRY$? Così interromperai la nostra donazione mensile di oro.;Biztos vagy benne, hogy meg akarod szüntetni a háborús segélyt, melyet$COUNTRY$ kap? Ezáltal megvonod tõlük a havi támogatást.;Skuteènì chcete zrušit subvence poskytované zemi $COUNTRY$? Pøestanou od nás dostávat mìsíèní pøíspìvky ve zlatì.;;;;;;x
EVTNAME5003;Ğàñïğîñòğàíåíèå èñëàìà;Influences musulmanes;Muslim-Einflüsse;Wp³ywy islamu;Influencias del Islamismo;Influenze della religione: Islamismo;Muszlin befolyás;Muslimské vlivy;;;;;;x
EVTDESC5003;Áëèçêîå îáùåíèå ñ ïîñåëåíöàìè, òîğãîâöàìè è ìèññèîíåğàìè ñòîëü ñèëüíî ïîâëèÿëî íà íàøå íàñåëåíèå, ÷òî îíî ïîñòåïåííî çàáûâàåò ñòàğóş âåğó è ìåíÿåò ñâîè îáû÷àè è óáåæäåíèÿ.;Les contacts avec les colons, marchands et missionnaires ont influencé nos populations au point qu'elles abandonnent peu à peu leur foi traditionnelle pour se convertir aux coutumes et croyances des étrangers.;Enger Kontakt mit Siedlern, Händlern und Missionaren hat unser Volk so sehr beeinflusst, dass sie nach und nach ihren alten Glauben aufgeben und ihre Traditionen und Werte vernachlässigen.;Bliskie kontakty z osadnikami, handlarzami i misjonarzami spowodowa³y, ¿e nasze spo³eczeñstwo zaczê³o przyjmowaæ ich obyczaje i religiê, stopniowo porzucaj¹c dawne wierzenia.;El contacto con los colonos, comerciantes y misioneros ha influenciado tanto a la población que está abandonando paulatinamente su antigua religión y transformando sus costumbres y creencias.;Il contatto stretto con coloni, commercianti e missionari ha influenzato il nostro popolo al punto che la nostra antica fede religiosa viene gradualmente accantonata, mentre aumentano le conversioni a nuovi costumi e credenze.;A közeli kapcsolat a telepesekkel, kereskedõkkel és a hittérítõkkel befolyásolta népünk vallását,és most szeretnének vallást váltani.;Tìsné kontakty s osadníky, obchodníky a misionáøi vedly k tomu, e se skupiny našeho obyvatelstva vzdávají starého náboenství a pøijímají nové zvyky a názory.;;;;;;x
EVTOPTA5003;Ïğèíÿòü íîâóş âåğó;Changeons de religion.;Konvertieren;Zmieñ religiê.;Conversión religiosa;Cambia religione;Vallás megváltoztatása;Zmìnit náboenství;;;;;;x
EVTOPTB5003;×òèòü âåğó ïğåäêîâ;Honorons les croyances de nos ancêtres.;Ehrt den Glauben unserer Vorfahren;Pozostañ przy wierze naszych przodków.;Honrar las creencias de nuestros antepasados;Rispetta le credenze dei nostri antenati;Õseink vallását követjük;Ctít zvyky pøedkù;;;;;;x
EVTNAME6016;Ğàñïğîñòğàíåíèå áóääèçìà;Influences bouddhistes;Buddhismus-Einflüsse;Wp³ywy buddyzmu;Influencias del Budismo;Influenze della religione:Buddismo;Buddhista befolyás;Buddhistické vlivy;;;;;;x
EVTDESC6016;Áëèçêîå îáùåíèå ñ ïîñåëåíöàìè, òîğãîâöàìè è ìèññèîíåğàìè ñòîëü ñèëüíî ïîâëèÿëî íà íàøå íàñåëåíèå, ÷òî îíî ïîñòåïåííî çàáûâàåò ñòàğóş âåğó è ìåíÿåò ñâîè îáû÷àè è óáåæäåíèÿ.;Les contacts avec les colons, marchands et missionnaires ont influencé nos populations au point qu'elles abandonnent peu à peu leur foi traditionnelle pour se convertir aux coutumes et croyances des étrangers.;Enger Kontakt mit Siedlern, Händlern und Missionaren hat unser Volk so sehr beeinflusst, dass sie nach und nach ihren alten Glauben aufgeben und ihre Traditionen und Werte vernachlässigen.;Bliskie kontakty z osadnikami, handlarzami i misjonarzami spowodowa³y, ¿e nasze spo³eczeñstwo zaczê³o przyjmowaæ ich obyczaje i religiê, stopniowo porzucaj¹c dawne wierzenia.;El contacto con los colonos, comerciantes y misioneros ha influenciado tanto a la población que está abandonando paulatinamente su antigua religión y transformando sus costumbres y creencias.;Il contatto stretto con coloni, commercianti e missionari ha influenzato il nostro popolo al punto che la nostra antica fede religiosa viene gradualmente accantonata, mentre aumentano le conversioni a nuovi costumi e credenze.;A közeli kapcsolat a telepesekkel, kereskedõkkel és a hittérítõkkel befolyásolta népünk vallását,és most szeretnének vallást váltani.;Tìsné kontakty s osadníky, obchodníky a misionáøi vedly k tomu, e se skupiny našeho obyvatelstva vzdávají starého náboenství a pøijímají nové zvyky a názory.;;;;;;x
EVTOPTA6016;Ïğèíÿòü íîâóş âåğó;Changeons de religion.;Konvertieren;Zmieñ religiê.;Conversión religiosa;Cambia religione;Vallás megváltoztatása;Zmìnit náboenství;;;;;;x
EVTOPTB6016;×òèòü âåğó ïğåäêîâ;Honorons les croyances de nos ancêtres.;Ehrt den Glauben unserer Vorfahren;Pozostañ przy wierze naszych przodków.;Honrar las creencias de nuestros antepasados;Rispetta le credenze dei nostri antenati;Õseink vallását követjük;Ctít zvyky pøedkù;;;;;;x
NO_HORSE;Ó íàñ ïîêà íåò âîçìîæíîñòè ôîğìèğîâàòü êàâàëåğèéñêèå ïîäğàçäåëåíèÿ.;Nous n'avons pas encore accès à la cavalerie.;Wir können noch keine Kavallerie haben.;Nie mo¿emy jeszcze tworzyæ kawalerii.;Aún no tenemos acceso a la caballería.;Non abbiamo ancora l'accesso alla cavalleria.;Még nincs hozzáférésünk a lovassághoz.;Kavalerii doposud nemáme k dispozici.;;;;;;x
NAVALATTACKTHEM_SETUP;Ìû àòàêóåì âğàæåñêóş ôëîòèëèş;Lorsqu'un de nos navires attaque l'ennemi.;Wenn eine unserer Flotten den Feind angreift.;Kiedy jedna z naszych flot atakuje przeciwnika;Cuando una de nuestras armadas ataque al enemigo.;Se una nostra flotta attacca il nemico;Ha az egyik flottánk megtámadja az ellenséget;Kdy jedna z našich flotil zaútoèí na nepøítele;;;;;;x
NAVALATTACKTHEM_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;;;;;;x
NAVALATTACKTHEM_1;Ìû âñòóïèëè â áîé!;Nous avons attaqué l'ennemi !;Wir haben den Feind angegriffen!;Zaatakowaliœmy nieprzyjaciela!;Entablado combate con el enemigo.;Abbiamo sfidato il nemico!;Megközelítettük az ellenséget;Zaútoèili jsme na nepøítele!;;;;;;x
NAVALATTACKTHEM_2;$MONARCHTITLE$, íàø ñëàâíûé ôëîò àòàêóåò ïğîòèâíèêà â ïğîâèíöèè;$MONARCHTITLE$, notre glorieuse marine a attaqué notre ennemi en;$MONARCHTITLE$, unsere ruhmreiche Flotte griff unseren Feind an in;$MONARCHTITLE$, nasz wspania³a flota zaatakowa³a wroga w prowincji:;$MONARCHTITLE$, nuestra gloriosa armada ha atacado al enemigo en;$MONARCHTITLE$, la nostra gloriosa flotta, ha attaccato il nostro nemico a;Uralkodó, dicsõséges harci flottánk megközelítette az ellenséget;$MONARCHTITLE$, naše velkolepé námoønictvo zaútoèilo na nepøítele v;;;;;;x
NAVALATTACKTHEM_3;$PROV$;$PROV$.;$PROV$.;$PROV$.;$PROV$.;$PROV$.;$PROV$ közelében.;$PROV$.;;;;;;x
NAVALATTACKTHEM_4;Òğóñëèâûå ìîğÿêè äåğæàâû;Les pitoyables forces de;Die feigen Flotten von;Tchórzliwe armie nale¿¹ce do pañstwa;Las cobardes fuerzas de;Quei codardi di: ;   ;Zbabìlci;;;;;;x
NAVALATTACKTHEM_5;$DEFENDER$;$DEFENDER$ ;$DEFENDER$;$DEFENDER$;$DEFENDER$;$DEFENDER$;$DEFENDER$ szánalmas erõit;$DEFENDER$;;;;;;x
NAVALATTACKTHEM_6;ïîéäóò íà äíî ïîä êèëÿìè íàøèõ êîğàáëåé!;seront écrasées sous les carènes de $ATTACKER$;werden sich in Kürze auf dem Meeresgrund wiederfinden.;zostan¹ zmia¿d¿one przez si³y pañstwa $ATTACKER$;serán aplastadas bajo las quillas de $ATTACKER$.;sarà distrutto sotto la chiglia di $ATTACKER$;$ATTACKER$ könnyedén szétzúzzuk.;budou rozdrceni kıly $ATTACKER$;;;;;;x
NAVALATTACKTHEM_LOG;Ìû àòàêîâàëè âğàæåñêóş ôëîòèëèş â ïğîâèíöèè $PROV$.;Nous avons attaqué l'ennemi en $PROV$.;Wir haben den Feind in $PROV$ attackiert.;Zaatakowaliœmy wroga w prowincji $PROV$.;Hemos atacado al enemigo en $PROV$.;Abbiamo attaccato il nemico in $PROV$.;$PROV$ közelében flottánk megtámadta az ellenséget.;Zaútoèili jsme na nepøítele v $PROV$.;;;;;;x
NAVALATTACKTHEM_BTN1;ÎÊ;Ok;OK;OK;Aceptar;OK;OK;OK;;;;;;x
NAVALATTACKTHEM_BTN2;ÎÊ;Ok;OK;OK;Aceptar;OK;OK;OK;;;;;;x
NAVALATTACKTHEM_BTN3;Ïåğåéòè;Voir;GOTO;IdŸ do;Ir allí;Andare;Menj ide;Pøejít na;;;;;;x
NAVALATTACKTHEM_MAP;*;*;*;*;*;*;*;*;;;;;;x
NAVALATTACKUS_SETUP;Íàøà ôëîòèëèÿ àòàêîâàíà;Lorsqu'un de nos navires est attaqué par l'ennemi;Wenn eine unserer Flotten vom Feind angegriffen wird.;Kiedy jedna z naszych flot zostaje zaatakowana przez przeciwnika;Cuando una de nuestras armadas sea atacada por el enemigo.;Se una nostra flotta viene attaccata dal nemico;Ha az egyik flottánkat megtámadta az ellenség;Kdy na jednu z našich flotil zaútoèí nepøítel;;;;;;x
NAVALATTACKUS_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;;;;;;x
NAVALATTACKUS_1;Íàø ôëîò àòàêîâàí!;Notre marine est attaquée !;Unsere Flotte wird angegriffen!;Nasza flota jest atakowana!;¡Nuestra armada está siendo atacada!;La nostra flotta è sotto attacco!;Megtámadták a flottánkat!;Nepøítel zaútoèil na naše námoønictvo!;;;;;;x
NAVALATTACKUS_2;$MONARCHTITLE$, íàø ñëàâíûé ôëîò àòàêîâàí â ïğîâèíöèè;$MONARCHTITLE$, nos glorieux navires sont attaqués en;$MONARCHTITLE$, unsere ruhmreichen Flotten werden angegriffen in;$MONARCHTITLE$, nasz wspania³e floty s¹ atakowane;$MONARCHTITLE$, están atacando a nuestras gloriosas flotas;$MONARCHTITLE$, le nostre gloriose flotte sono sotto attacco;Dicsõséges flottánkat megtámadta az ellenség;$MONARCHTITLE$, na naše slavné námoønictvo zaútoèil nepøítel;;;;;;x
NAVALATTACKUS_3;$PROV$;$PROV$.;in $PROV$.;w prowincji $PROV$.;en $PROV$.;in $PROV$.;$PROV$ közelében.;v $PROV$.;;;;;;x
NAVALATTACKUS_4;Òğóñëèâûå ìîğÿêè äåğæàâû;Les pitoyables forces de;Die feigen Truppen von;Ci tchórze z pañstwa;Las cobardes fuerzas de;Quei codardi di: ;;Zbabìlci;;;;;;x
NAVALATTACKUS_5;$ATTACKER$;$ATTACKER$;$ATTACKER$;$ATTACKER$;$ATTACKER$;$ATTACKER$;$ATTACKER$ szánalmas hajói hamarosan;$ATTACKER$;;;;;;x
NAVALATTACKUS_6;ïîéäóò íà äíî ïîä êèëÿìè íàøèõ êîğàáëåé!;seront envoyées au fond de l'océan par $DEFENDER$.;will be sent to the bottom of the ocean by $DEFENDER$.;zostan¹ pos³ani na dno oceanu przez sily pañstwa $DEFENDER$.;serán enviadas al fondo del mar por $DEFENDER$.;finirà in fondo al mare a causa di $DEFENDER$.;a tenger fenekén kötnek ki.;budou $DEFENDER$ posláni ke dnu.;;;;;;x
NAVALATTACKUS_LOG;Íàøà ôëîòèëèÿ áûëà àòàêîâàíà â ïğîâèíöèè $PROV$.;$PROV$ : nous sommes attaqués par l'ennemi dans cette province.;Wir sind in $PROV$ angegriffen worden.;Zostaliœmy zaatakowani w prowincji $PROV$.;Nos han atacado en $PROV$.;Siamo stati attaccati in $PROV$.;Flottánkat támadás érte $PROV$ tartomány közelében.;Nepøítel na nás zaútoèil v $PROV$.;;;;;;x
NAVALATTACKUS_BTN1;ÎÊ;Ok;OK;OK;Aceptar;OK;OK;OK;;;;;;x
NAVALATTACKUS_BTN2;ÎÊ;Ok;OK;OK;Aceptar;OK;OK;OK;;;;;;x
NAVALATTACKUS_BTN3;Ïåğåéòè;Voir;GOTO;IdŸ do;Ir allí;Andare;Menj ide;Pøejít na;;;;;;x
NAVALATTACKUS_MAP;*;*;*;*;*;*;*;*;;;;;;x
MERCHANT_FOREIGN_COMPETE_CHANCE;Øàíñû íà óñïåøíóş êîíêóğåíöèş çà ãğàíèöåé;Chance de concurrencer à l'étranger;Wettbewerbschancen im Ausland;Szansa konkurencji zagranic¹;Prob. de competir en el extranjero;Competizione all'estero;Külföldi esély versenyhelyzetben;Konkurenèní šance v zahranièí;;;;;;x
COLONIES;Êîëîíèè;Colonies;Kolonien;Kolonie;Colonias;Colonie;Gyarmatok;Kolonie;;;;;;x
theology;Òåîëîã;Théologien;Theologe;Teolog;Teólogo;Teologo;Teológus;Teolog;;;;;;x
colonial;Êîëîíèàëüíûé ãóáåğíàòîğ;Gouverneur colonial;Koloniegouverneur;Gubernator kolonii;Gobernador colonial;Gov. coloniale;Gyarmati kormányzó;Guvernér kolonie;;;;;;x
spy;Ìàñòåğ øïèîíàæà;Maître espion;Chefspion;Mistrz szpiegów;Jefe de espionaje;M. di spionaggio;Kémmester;Šéf špionáe;;;;;;x
trade;Òîğãîâåö;Commerçant;Händler;Kupiec;Mercader;Commerciante;Kereskedõ;Obchodník;;;;;;x
desc_theology;Ñëàâà î íàøåì òåîëîãå ğàñïğîñòğàíèëàñü äàëåêî çà ïğåäåëû íàøåãî ãîñóäàğñòâà. Íàì ïî-íàñòîÿùåìó ïîâåçëî, ÷òî îí âõîäèò â ñîñòàâ íàøåãî ïğàâèòåëüñòâà.;La réputation de notre théologien a dépassé le cadre de nos frontières. Notre pays a beaucoup de chance de l'avoir.;Der Ruf unseres Theologen hat unsere Grenzen weit überschritten - unsere Regierung kann sich wirklich glücklich schätzen, ihn zu haben.;Reputacja naszego teologa siêga daleko poza granice kraju. To wielkie szczêœcie, ¿e nasze w³adze maj¹ jego wsparcie.;La reputación de nuestro teólogo ha trascendido más allá de nuestras fronteras. Nuestro gobierno es muy afortunado de poder contar con él.;La reputazione del nostro Teologo ha superato i nostri confini. Il governo è davvero fortunato ad averlo!;Teológusunk neve messze földön híres - igazán szerencsések vagyunk, hogy a mi oldalunkon áll.;Reputace našeho teologa pronikla do zahranièí. Naše vláda má skuteèné štìstí, e pracuje pro nás.;;;;;;x
desc_colonial;Ñëàâà î íàøåì êîëîíèàëüíîì ãóáåğíàòîğå ğàñïğîñòğàíèëàñü äàëåêî çà ïğåäåëû íàøåãî ãîñóäàğñòâà. Íàì ïî-íàñòîÿùåìó ïîâåçëî, ÷òî îí âõîäèò â ñîñòàâ íàøåãî ïğàâèòåëüñòâà.;La réputation de notre gouverneur colonial a dépassé le cadre de nos frontières. Notre pays a beaucoup de chance de l'avoir.;Der Ruf unseres Koloniegouverneurs hat unsere Grenzen weit überschritten - unsere Regierung kann sich wirklich glücklich schätzen, ihn zu haben.;Reputacja naszego gubernatora kolonii siêga daleko poza granice kraju. To wielkie szczêœcie, ¿e nasze w³adze maj¹ jego wsparcie.;La reputación de nuestro gobernador colonial ha trascendido más allá de nuestras fronteras. Nuestro gobierno es muy afortunado de poder contar con él.;La reputazione del nostro Governatore Coloniale ha superato i nostri confini. Il governo è davvero fortunato ad averlo!;Gyarmati kormányzónk neve messze földön híres - igazán szerencsések vagyunk, hogy minket szolgál.;Reputace našeho koloniálního guvernéra pronikla do zahranièí. Naše vláda má skuteèné štìstí, e pracuje pro nás.;;;;;;x
desc_spy;Ñëàâà î íàøåì ìàñòåğå øïèîíàæà ğàñïğîñòğàíèëàñü äàëåêî çà ïğåäåëû íàøåãî ãîñóäàğñòâà. Íàì ïî-íàñòîÿùåìó ïîâåçëî, ÷òî îí âõîäèò â ñîñòàâ íàøåãî ïğàâèòåëüñòâà.;La réputation de notre maître espion a dépassé le cadre de nos frontières. Notre pays a beaucoup de chance de l'avoir.;Der Ruf unseres Chefspions hat unsere Grenzen weit überschritten - unsere Regierung kann sich wirklich glücklich schätzen, ihn zu haben.;Reputacja naszego mistrza szpiegów siêga daleko poza granice kraju. To wielkie szczêœcie, ¿e nasze w³adze maj¹ jego wsparcie.;La reputación de nuestro jefe de espías ha trascendido más allá de nuestras fronteras. Nuestro gobierno es muy afortunado de poder contar con él.;La reputazione del nostro Esperto di Spionaggio ha superato i nostri confini. Il governo è davvero fortunato ad averlo!;Kémmesterünk neve messze földön híres - igazán szerencsések vagyunk, hogy minket szolgál.;Reputace našeho šéfa špionáe pronikla do zahranièí. Naše vláda má skuteèné štìstí, e pracuje pro nás.;;;;;;x
STABHIT_FROM_MIL_ACCESS;ïğîõîä âîéñê;A un accès militaire;Hat Militärzugang;Maj¹ prawo przemarszu wojsk;Tiene acceso militar;ha l'accesso militare;Katonai hozzáféréssel rendelkezik;Má vojenskı pøístup;;;;;;x
THEYATWAR;Ìû íå ìîæåì ıòî ñäåëàòü, òàê êàê îíè íàõîäÿòñÿ â ñîñòîÿíèè âîéíû.;Action impossible tant qu'ils sont en guerre.;Wir können dies nicht tun, während sie im Krieg sind.;Nie mo¿emy tego zrobiæ, kiedy prowadz¹ oni wojnê.;No podemos hacerlo mientras estemos en guerra.;Non possiamo farlo mentre sono in guerra.;Amíg háborúban állnak, erre nincs lehetõségünk;To nemùeme uèinit, dokud jsou ve válce.;;;;;;x
EVTNAME6018;Ãğàæäàíñêàÿ âîéíà ñòàâèò íàñ íà êîëåíè;La guerre civile met notre nation à genoux.;Bürgerkrieg bringt unsere Nation an den Rand des Ruins;Wojna domowa doprowadza kraj do ruiny;La guerra civil asola la nación;La guerra civile mette la nostra nazione in ginocchio;Polgárháború kényszeríti térdre dicsõ nemzetünket;Obèanská válka srazila náš národ na kolena;;;;;;x
